cast,certificates,director,genres,image,plot outline,rating,runtime,title,votes,year,id
"['Pat Hingle', 'Helen Shaver', 'Gabriel Damon', 'Bill Erwin']","['Argentina:Atp', 'Australia:G', 'Brazil:Livre', 'Canada:G::(Manitoba/Nova Scotia/Quebec)', 'Canada:PG::(Ontario)', 'Chile:TE', 'Czechia:U', 'Denmark:A::(DVD rating)', 'Ecuador:TP::(self-applied)', 'Finland:K-6', 'France:Tous publics', 'Hong Kong:I', 'Hungary:KN', 'Iceland:L', 'India:U', 'Ireland:G', 'Israel:ALL::(self-applied)', 'Italy:T', 'Japan:G', 'Malaysia:U', 'New Zealand:G', 'Nigeria:G', 'Norway:7::(cinema rating)', 'Norway:A::(iTunes rating)', 'Philippines:G', 'Portugal:M/6', 'Russia:0+', 'Saudi Arabia:G', 'Singapore:G', 'South Korea:All', 'Sweden:7', 'United Kingdom:U', 'United States:G', 'West Germany:6']",['Don Bluth'],"['Animation', 'Adventure', 'Drama', 'Family']",https://m.media-amazon.com/images/M/MV5BNDVhZjVmZWYtYTE0OC00MGFjLWI1YWQtZmJhNmE5NzI4ZWE4XkEyXkFqcGdeQXVyMzczMzE2ODM@.jpg,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles and the evil predator Sharptooth as they learn to work together in order to survive.",7.4,['69'],The Land Before Time,95221,1988,41
"['Breckin Meyer', 'Jenica Bergere', 'Cuba Gooding Jr.', 'Carrie Diamond']","['Argentina:Atp', 'Australia:M', 'Austria:6', 'Brazil:Livre', 'Canada:PG', 'Canada:G::(Quebec)', 'Czechia:12', 'Denmark:7', 'Finland:K-7', 'France:Tous publics', 'Germany:6', 'Iceland:L', 'Ireland:15', 'Italy:T', 'Malaysia:U', 'Netherlands:AL', 'New Zealand:M', 'Norway:7', 'Peru:Apt', 'Philippines:G', 'Poland:12', 'Portugal:M/12', 'Russia:0+', 'Singapore:PG', 'South Korea:12', 'Spain:A', 'Sweden:7', 'United Kingdom:12', 'United States:PG-13::(Certifictate No. 38363)', 'United States:TV-14::(DLV, TV Rating.)']",['Jerry Zucker'],"['Action', 'Adventure', 'Comedy']",https://m.media-amazon.com/images/M/MV5BNWEzM2NjMjctM2U3Yi00MGZhLWJlYTYtMWEyYjVjZDEzZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Donald P. Sinclair has placed six separate gold coins in different slot machines in his casino. The lucky six who find these coins discover an opportunity of a lifetime: the chance to own $2 million, locked up in a locker in New Mexico. These six contestants must now race one another to be the first to the cash. There are no rules in place and everything that could possibly happen does. Meanwhile, behind the scenes, Sinclair's associates are placing their bets.",6.4,['112'],Rat Race,120578,2001,42
"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo']","['Argentina:13', 'Australia:M', 'Belgium:KT/EA', 'Brazil:12', 'Canada:PG', 'Canada:14A', 'Czechia:U', 'Denmark:15', 'Ecuador:15::(self-applied)', 'Egypt:G::(self-applied)', 'Finland:K-14', 'Finland:K-12', 'France:Tous publics', 'Germany:12::(w)', 'Hong Kong:IIB', 'Iceland:12', 'India:A', 'India:UA::(TV)', 'Indonesia:A::(self-applied)', 'Israel:13::(self-applied)', 'Italy:T', 'Japan:G::(self-applied)', 'Malaysia:U', 'Mexico:A', 'Netherlands:12', 'New Zealand:M', 'Nigeria:PG', 'Norway:12::(VOD)', 'Norway:15::(theatrical rating)', 'Peru:14', 'Philippines:PG-13', 'Poland:16', 'Portugal:M/12', 'Russia:0+', 'Saudi Arabia:PG', 'Singapore:PG', 'Singapore:PG13', 'South Africa:10-12PG::(self-applied)', 'South Korea:12', 'Spain:7', 'Sweden:11', 'Switzerland:12::(canton of Geneva)', 'Switzerland:12::(canton of Vaud)', 'Taiwan:PG-12', 'Thailand:u 15+::(self-applied)', 'Turkey:13A', 'United Kingdom:15', 'United Kingdom:12', 'United Kingdom:15', 'United States:PG-13', 'United States:Not Rated', 'Ukraine:12', 'United Arab Emirates:PG-15']",['Stephen Sommers'],"['Action', 'Adventure', 'Fantasy']",https://m.media-amazon.com/images/M/MV5BOTJiYjBhZDgtMjhiOC00MTIzLThlNGMtMmI1NjIwM2M3YTI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"An English librarian called Evelyn Carnahan becomes interested in starting an archaeological dig at the ancient city of Hamunaptra. She gains the help of Rick O'Connell, after saving him from his death. What Evelyn, her brother Jonathan and Rick are unaware of is that another group of explorers are interested in the same dig. Unfortunately for everyone, this group ends up unleashing a curse which been laid on the dead High Priest Imhotep. Now 'The Mummy' is awake and it's going to take a lot more than guns to send him back to where he came from.",7.1,['124'],The Mummy,448795,1999,43
"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo']","['Argentina:Atp', 'Australia:M', 'Brazil:10::(TV rating)', 'Brazil:Livre', 'Brazil:12::(video rating)', 'Bulgaria:B', 'Canada:14A', 'Czechia:U', 'Ecuador:12::(self-applied)', 'Egypt:G::(self-applied)', 'Finland:K-11', 'France:Tous publics', 'France:13::(self-applied)', 'Germany:12', 'Hong Kong:IIB', 'Hungary:14', 'Iceland:L', 'India:A', 'India:UA::(self-applied)', 'Israel:ALL::(self-applied)', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:B', 'Netherlands:12', 'New Zealand:M', 'Nigeria:PG', 'Norway:15', 'Norway:12::(VOD)', 'Peru:Apt', 'Philippines:PG-13', 'Poland:12::(self-applied)', 'Portugal:M/12', 'Russia:12+', 'Russia:0+::(video rating)', 'Saudi Arabia:PG12', 'Singapore:PG', 'Singapore:PG13', 'South Korea:12', 'Spain:A', 'Sweden:11', 'Switzerland:12::(canton of Geneva)', 'Switzerland:12::(canton of Vaud)', 'Thailand:u 13+::(self-applied)', 'Turkey:13+::(self-applied)', 'United Kingdom:12', 'United Kingdom:12', 'United States:PG-13::(Certificate No. 37891)', 'Ukraine:12', 'United Arab Emirates:12+::(DVD rating)']",['Stephen Sommers'],"['Action', 'Adventure', 'Fantasy', 'Thriller']",https://m.media-amazon.com/images/M/MV5BY2U1NmZmYTUtZWVjNC00Zjk5LWI0YjAtOTc2NWVkMzE3ODYzXkEyXkFqcGdeQXVyOTYyMTY2NzQ@.jpg,"Many years ago, in Ancient Egypt, the Scorpion King led a menacing army, but when he sold his soul to Anubis, he was erased from history. Now he is only a myth...or is he? Rick and Evelyn O'Connell are still discovering new artifacts, along with their 8 year old son Alex. They discover the Bracelet of Anubis. But someone else is after the bracelet. High Priest Imhotep has been brought back from the dead once again and wants the bracelet, to control the Scorpion King's army. That's not the only problem. Imhotep now has Alex and with the bracelet attached to him, doesn't have long to live.",6.4,['130'],The Mummy Returns,338511,2001,44
"['Tom Berenger', 'Martin Sheen', 'Stephen Lang', 'Richard Jordan']","['Australia:PG', 'Canada:PG', 'Finland:K-12/9', 'France:Tous publics', 'Germany:16', 'Greece:K-13', 'Iceland:12', 'Ireland:PG', 'Italy:T::(DVD rating)', 'Japan:G', 'Netherlands:12::(DVD rating)', 'Singapore:PG', 'South Korea:15', 'Spain:18', 'Sweden:15', 'United Kingdom:PG', 'United Kingdom:12', 'United States:PG']",['Ron Maxwell'],"['Drama', 'History', 'War']",https://m.media-amazon.com/images/M/MV5BZjgzNzhlYzEtMzYxYS00MTJkLWIzODUtZGQ3MmFiZDdkMTZiXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,The four and 1/4 hour depiction of the historical and personal events surrounding and including the decisive American civil war battle features thousands of civil war re-enactors marching over the exact ground that the federal army and the army of North Virginia fought on. The defense of the Little Round Top and Pickett's Charge are highlighted in the actual three day battle which is surrounded by the speeches of the commanding officers and the personal reflections of the fighting men. Based upon the novel 'The Killer Angels'.,7.6,['271'],Gettysburg,30563,1993,45
"['Robert Redford', 'Demi Moore', 'Woody Harrelson', 'Seymour Cassel']","['Argentina:16', 'Australia:M', 'Brazil:14', 'Canada:14A', 'Canada:18+::(Ontario)', 'Chile:18', 'Egypt:R::(DVD rating)', 'Finland:K-12', 'France:Tous publics', 'Germany:12', 'Greece:K-16', 'Iceland:L', 'India:A', 'India:UA::(Hindi dubbed)', 'Indonesia:18+::(self-applied)', 'Ireland:15', 'Israel:18::(self-applied)', 'Italy:VM14', 'Italy:T', 'Japan:G::(Prime Video)', 'Mexico:B', 'Netherlands:AL', 'Netherlands:6', 'New Zealand:M', 'Norway:7::(VOD)', 'Norway:10::(cinema rating)', 'Peru:14', 'Philippines:R-18', 'Portugal:M/16', 'Russia:16+', 'Singapore:PG', 'Singapore:M18', 'South Korea:18', 'Spain:13', 'Sweden:7', 'Thailand:u 15+::(self-applied)', 'Turkey:15+::(self-applied)', 'United Kingdom:15', 'United States:R', 'United Arab Emirates:15+::(DVD rating)']",['Adrian Lyne'],"['Drama', 'Romance']",https://m.media-amazon.com/images/M/MV5BODk3OWJhMTUtMTU2MC00ZjJmLTk2OGYtN2NiZGMxNmY4NzU3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"A happily-married young couple, David Murphy and Diana Murphy have started their respective careers, she as a real estate broker, he as an architect. She finds the perfect spot to build his dream house, and they get loans to finance it. When the recession hits, they stand to lose everything they own, so they go to Las Vegas to have one shot with their last $5000 at winning the money they need. After losing at the tables, they are approached by a suave billionaire and high-stakes gambler, John Gage, who offers them a million dollars for a night with Diana. Indignant but already seduced, Diana and David reluctantly agree. They say money can't buy love. Though the couple agrees that this is a way out of their financial dilemma, it threatens to destroy their relationship. Can the husband and wife survive John's ultimate test?",6,['117'],Indecent Proposal,75544,1993,46
"['Jennifer Grey', 'Patrick Swayze', 'Jerry Orbach', 'Cynthia Rhodes']","['Argentina:13', 'Australia:M', 'Belgium:KT/EA', 'Brazil:Livre', 'Brazil:10', 'Brazil:12', 'Canada:PG::(Manitoba)', 'Canada:14::(Nova Scotia)', 'Canada:14A::(Ontario)', 'Canada:G::(Quebec)', 'Chile:13+::(Netflix self-rating)', 'Denmark:12', 'Finland:K-10/7', 'France:Tous publics', 'Germany:12::(DVD rating)', 'Hong Kong:I', 'Iceland:L', 'India:U', 'Ireland:15::(video)', 'Ireland:12::(video)', 'Ireland:12A', 'Ireland:16::(theatrical rating)', 'Israel:14::(self-applied)', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:B', 'Netherlands:16', 'Netherlands:6', 'New Zealand:PG', 'Nigeria:G', 'Norway:7::(VOD)', 'Norway:12', 'Peru:14', 'Philippines:R-13::(self-applied)', 'Poland:16::(self-applied)', 'Portugal:M/12', 'Russia:12+', 'Saudi Arabia:G', 'Singapore:PG', 'South Africa:A', 'South Korea:15', 'South Korea:18', 'Spain:A', 'Spain:7', 'Sweden:7', 'Turkey:13+::(self-applied)', 'United Kingdom:15', 'United Kingdom:12', 'United Kingdom:12A', 'United States:TV-14', 'United States:PG-13::(Approved No. 28371)', 'United Arab Emirates:Not Rated', 'West Germany:12::(f)']",['Emile Ardolino'],"['Drama', 'Music', 'Romance']",https://m.media-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@.jpg,"In 1963, Frances ""Baby"" Houseman, a sweet daddy's girl, goes with her family to a resort in upstate New York's Catskill Mountains. Baby has grown up in privileged surroundings and all expect her to go on to college, join the Peace Corps and save the world before marrying a doctor, just like her father. Unexpectedly, Baby becomes infatuated with the camp's dance instructor, Johnny Castle, a man whose background is vastly different from her own. Baby lies to her father to get money to pay for an illegal abortion for Johnny's dance partner. She then fills in as Johnny's dance partner and it is as he is teaching her the dance routine that they fall in love. It all comes apart when Johnny's friend falls seriously ill after her abortion and Baby gets her father, who saves the girl's life. He then learns what Baby has been up to, who with and worse, that he funded the illegal abortion. He bans his daughter from any further association with ""those people"". In the first deliberately willful action of her life, Baby later sneaks out to see Johnny, ostensibly to apologize for her father's rudeness, and ends up consummating her relationship with Johnny. A jealous fellow vacationer sees Baby sneaking out of Johnny's bungalow the next morning, and in an act of retribution, tells management that he is responsible for a theft the evening before, knowing he would not furnish his real whereabouts.",7,['100'],Dirty Dancing,246793,1987,47
"['Kevin Costner', 'Mary McDonnell', 'Graham Greene', 'Rodney A. Grant']","['Argentina:13', 'Australia:M', 'Belgium:KT/EA', 'Brazil:14', 'Bulgaria:C', 'Canada:PA::(Manitoba)', 'Canada:14::(Nova Scotia)', 'Canada:AA::(Ontario)', 'Canada:13+::(Quebec)', 'Czechia:12', 'Denmark:15', 'Egypt:Not Rated::(DVD rating)', 'Finland:K-16', 'France:Tous publics', 'Germany:12', 'Hong Kong:II', 'Iceland:14', 'Iceland:16::(video rating)', 'India:U', 'Ireland:15', 'Ireland:12', 'Italy:T', 'Japan:PG12', 'Malaysia:U', 'Mexico:B::(DVD rating)', 'Netherlands:12', 'New Zealand:M', 'Nigeria:PG', 'Norway:15', 'Peru:14', 'Philippines:PG-13', 'Poland:12::(self-applied)', 'Portugal:M/12::(Qualidade)', 'Russia:6+', 'Saudi Arabia:PG12', 'Singapore:PG', 'South Korea:15::(DVD rating)', 'South Korea:12::(theatrical rating)', 'South Korea:18::(video rating)', 'Spain:A', 'Sweden:15', 'Sweden:11', 'Turkey:13+::(DVD rating)', 'United Kingdom:12::(1991, original cinema rating)', 'United Kingdom:PG::(Prime Video rating)', 'United Kingdom:15::(video rating)', 'United States:TV-PG::(LV)', 'United States:PG-13', 'United States:PG-13', 'United Arab Emirates:Not Rated', 'Vietnam:C16']",['Kevin Costner'],"['Adventure', 'Drama', 'Western']",https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@.jpg,"Lt. John Dunbar is dubbed a hero after he accidentally leads Union troops to a victory during the Civil War. He requests a position on the western frontier, but finds it deserted. He soon finds out he is not alone, but meets a wolf he dubs ""Two-socks"" and a curious Indian tribe. Dunbar quickly makes friends with the tribe, and discovers a white woman who was raised by the Indians. He gradually earns the respect of these native people, and sheds his white-man's ways.",8,['181'],Dances with Wolves,281184,1990,48
"['Cheech Marin', 'Tommy Chong', 'Evelyn Guerrero', 'Betty Kennedy']","['Australia:M', 'Bulgaria:D', 'Canada:18+::(Quebec)', 'Canada:13+::(Quebec)', 'Finland:(Banned)', 'France:16', 'Germany:16', 'Hong Kong:IIB', 'Indonesia:D', 'Italy:VM14', 'New Zealand:R16', 'Norway:16', 'Singapore:M18', 'Spain:16', 'Sweden:15', 'United Kingdom:18', 'United States:R', 'West Germany:16']",['Tommy Chong'],"['Comedy', 'Crime', 'Sci-Fi']",https://m.media-amazon.com/images/M/MV5BODk3YmQxZmYtNTdkMi00MDI2LTg1Y2ItNjVjMzhmNWQwYzA1XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg,"Cheech must deal with losing his job, his angry neighbor, and trying to score with sexy Donna. Meanwhile, Chong meets Cheech's cousin Red and the two have a wild time in Hollywood with a big bag of buds and a cool Ferrari. Along the way they meet everyone from Pee Wee Herman to really cool aliens.",6,['99'],Cheech and Chong's Next Movie,14669,1980,49
"['Vanessa Williams', 'Vivica A. Fox', 'Nia Long', 'Michael Beach']","['Argentina:Atp', 'Australia:MA', 'Brazil:16', 'Canada:14A::(British Columbia/Manitoba/Nova Scotia)', 'Canada:AA::(Ontario)', 'Germany:6', 'Iceland:L', 'Ireland:18', 'New Zealand:RP16', 'Singapore:M18', 'South Africa:PG', 'Spain:13', 'United Kingdom:15', 'United States:TV-MA::(TV rating)', 'United States:R']",['George Tillman Jr.'],"['Comedy', 'Drama']",https://m.media-amazon.com/images/M/MV5BMTA1ODE4N2EtM2Q0MS00MTA4LTg2ZTctYWNjMTY2NzYxYmE0XkEyXkFqcGdeQXVyNzUwMjYzMjA@.jpg,"Matriarch Mama Joe has held her family together for 40 years around a Sunday dinner of soul food. When diabetes hospitalizes her, the dinners stop and tensions among her three daughters start to break the family apart. Two of the sisters feud continuously: Teri is jealous of Maxine's marriage and irritated that everyone assumes her corporate salary is open to the rest of the family's uses. Maxine resents Teri's bossiness and insensitivity to family tradition. Bird, the youngest, newly married to an ex-con, accepts a favor from an old lover that leads to her husband's arrest. Mama Joe's grandson Ahmad cooks up a scheme to bring the family together, back to the table.",7,['115'],Soul Food,8719,1997,50
"['Tim Allen', 'Judge Reinhold', 'Wendy Crewson', 'Eric Lloyd']","['Argentina:Atp', 'Australia:G', 'Brazil:Livre', 'Canada:G', 'Canada:G::(Quebec)', 'Finland:S', 'France:Tous publics', 'Germany:0::(bw)', 'Iceland:L', 'India:U', 'Ireland:G', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Netherlands:AL', 'New Zealand:G', 'Norway:A::(cinema rating)', 'Peru:Apt', 'Philippines:PG::(self-applied)', 'Poland:7::(self-applied)', 'Portugal:M/6', 'Russia:6+', 'Saudi Arabia:G', 'Singapore:PG', 'South Africa:A::(self-applied)', 'South Korea:All', 'Spain:T', 'Sweden:Btl', 'Turkey:G', 'United Kingdom:U', 'United States:PG::(No. 33423)', 'United Arab Emirates:FAM::(self-applied)', 'Vietnam:P']",['John Pasquin'],"['Comedy', 'Drama', 'Family', 'Fantasy']",https://m.media-amazon.com/images/M/MV5BMTZlNzk1MjItYjJlYy00MTAxLWJkNjEtZmNiNmVlNjQ4NDE5XkEyXkFqcGdeQXVyMzI0NDc4ODY@.jpg,"Scott Calvin is disgusted to learn that his ex-wife, Laura, and her husband, Neil, have tried and failed to break it easy to their 6-year-old son, Charlie, that Santa Claus isn't real. On Christmas Eve, Scott reads ""The Night Before Christmas"" and then receives an unexpected visitor on his roof. When Santa is startled by Scott's calling out and falls off, he disappears, leaving only an 8-reindeer sleigh and a suit with instructions to put it on if he's involved in an accident. Scott does so and is transported around the town dropping gifts through chimneys until he's taken to the North Pole and informed by a group, who claim they're elves, that he is now Santa. Charlie is proud of Scott's new job, though he's convinced it was a dream. Then his hair turns white, his beard refuses to stay shaved, he gains weight inexplicably, and he has a sudden love of junk food. Now he's accepted it, there's just one problem: how to keep it a secret from his disbelieving family.",6.5,['97'],The Santa Clause,126086,1994,51
"['George Clooney', 'John Turturro', 'Tim Blake Nelson', 'John Goodman']","['Argentina:13', 'Australia:M', 'Brazil:12', 'Canada:PG::(Alberta/British Columbia/Ontario)', 'Canada:G::(Québec)', 'Denmark:11', 'Ecuador:12::(self-applied)', 'Finland:K-14', 'France:Tous publics', 'Germany:12::(f)', 'Iceland:12', 'India:U', 'Ireland:15', 'Ireland:12', 'Israel:14::(self-applied)', 'Italy:T', 'Malaysia:U', 'Mexico:B15', 'Netherlands:6::(withdrawn)', 'Netherlands:12', 'New Zealand:M', 'Norway:11::(cinema rating)', 'Peru:14', 'Poland:12', 'Portugal:M/12', 'Russia:0+', 'Singapore:PG', 'South Korea:15', 'Spain:A', 'Sweden:11', 'United Kingdom:12', 'United States:TV-14::(TV rating)', 'United States:PG-13']","['Joel Coen', 'Ethan Coen']","['Adventure', 'Comedy', 'Crime', 'Music']",https://m.media-amazon.com/images/M/MV5BMjZkOTdmMWItOTkyNy00MDdjLTlhNTQtYzU3MzdhZjA0ZDEyXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"Loosely based on Homer's ""Odyssey,"" the movie deals with the picaresque adventures of Ulysses Everett McGill and his companions Delmar and Pete in 1930s Mississippi. Sprung from a chain gang and trying to reach Everett's home to recover the buried loot of a bank heist they are confronted by a series of strange characters--among them sirens, a cyclops, bank robber George ""Baby Face"" Nelson (very annoyed by that nickname), a campaigning governor and his opponent, a KKK lynch mob, and a blind prophet who warns the trio that ""the treasure you seek shall not be the treasure you find.""",7.7,['107'],"O Brother, Where Art Thou?",323295,2000,52
